Meter ID         ,Date / Time           ,KW(ch: 1  set:1)    ,KVA(ch: 2  set:1)   ,PF(1(ch: 2  set:1)  
01E002992787     ,1/5/22 00:15          ,131.52        ,131.68        ,1             
01E002992787     ,1/5/22 00:30          ,131.28        ,131.6         ,1             
01E002992787     ,1/5/22 00:45          ,69.44         ,70.24         ,0.99          
01E002992787     ,1/5/22 01:00          ,52.72         ,53.04         ,0.99          
01E002992787     ,1/5/22 01:15          ,53.68         ,54            ,0.99          
01E002992787     ,1/5/22 01:30          ,58.88         ,59.76         ,0.99          
01E002992787     ,1/5/22 01:45          ,91.84         ,92.56         ,0.99          
01E002992787     ,1/5/22 02:00          ,128           ,128.24        ,1             
01E002992787     ,1/5/22 02:15          ,128.72        ,128.88        ,1             
01E002992787     ,1/5/22 02:30          ,64.08         ,64.8          ,0.99          
01E002992787     ,1/5/22 02:45          ,57.84         ,58.56         ,0.99          
01E002992787     ,1/5/22 03:00          ,58.96         ,59.76         ,0.99          
01E002992787     ,1/5/22 03:15          ,61.92         ,62.4          ,0.99          
01E002992787     ,1/5/22 03:30          ,126.24        ,126.32        ,1             
01E002992787     ,1/5/22 03:45          ,130.88        ,131.2         ,1             
01E002992787     ,1/5/22 04:00          ,97.92         ,98.64         ,0.99          
01E002992787     ,1/5/22 04:15          ,62.16         ,63.12         ,0.98          
01E002992787     ,1/5/22 04:30          ,62.56         ,63.2          ,0.99          
01E002992787     ,1/5/22 04:45          ,108.96        ,109.36        ,1             
01E002992787     ,1/5/22 05:00          ,136           ,136.56        ,1             
01E002992787     ,1/5/22 05:15          ,143.52        ,144.4         ,0.99          
01E002992787     ,1/5/22 05:30          ,141.2         ,142.08        ,0.99          
01E002992787     ,1/5/22 05:45          ,139.6         ,140.16        ,1             
01E002992787     ,1/5/22 06:00          ,140.88        ,141.52        ,1             
01E002992787     ,1/5/22 06:15          ,142.16        ,142.64        ,1             
01E002992787     ,1/5/22 06:30          ,157.2         ,158           ,0.99          
01E002992787     ,1/5/22 06:45          ,146.08        ,146.32        ,1             
01E002992787     ,1/5/22 07:00          ,146.96        ,147.28        ,1             
01E002992787     ,1/5/22 07:15          ,150.48        ,150.96        ,1             
01E002992787     ,1/5/22 07:30          ,157.84        ,158.64        ,0.99          
01E002992787     ,1/5/22 07:45          ,155.2         ,155.76        ,1             
01E002992787     ,1/5/22 08:00          ,150           ,150.48        ,1             
01E002992787     ,1/5/22 08:15          ,157.44        ,158.32        ,0.99          
01E002992787     ,1/5/22 08:30          ,153.36        ,154.24        ,0.99          
01E002992787     ,1/5/22 08:45          ,148.64        ,149.28        ,1             
01E002992787     ,1/5/22 09:00          ,152.8         ,153.28        ,1             
01E002992787     ,1/5/22 09:15          ,153.92        ,154.56        ,1             
01E002992787     ,1/5/22 09:30          ,148.88        ,149.28        ,1             
01E002992787     ,1/5/22 09:45          ,151.36        ,151.92        ,1             
01E002992787     ,1/5/22 10:00          ,86.96         ,87.84         ,0.99          
01E002992787     ,1/5/22 10:15          ,74.4          ,75.28         ,0.99          
01E002992787     ,1/5/22 10:30          ,83.04         ,83.76         ,0.99          
01E002992787     ,1/5/22 10:45          ,159.2         ,159.52        ,1             
01E002992787     ,1/5/22 11:00          ,160.8         ,161.28        ,1             
01E002992787     ,1/5/22 11:15          ,157.12        ,157.52        ,1             
01E002992787     ,1/5/22 11:30          ,155.2         ,155.44        ,1             
01E002992787     ,1/5/22 11:45          ,154.24        ,154.48        ,1             
01E002992787     ,1/5/22 12:00          ,82.96         ,83.52         ,0.99          
01E002992787     ,1/5/22 12:15          ,82.4          ,83.04         ,0.99          
01E002992787     ,1/5/22 12:30          ,73.28         ,74.16         ,0.99          
01E002992787     ,1/5/22 12:45          ,73.36         ,74.4          ,0.99          
01E002992787     ,1/5/22 13:00          ,81.76         ,82.88         ,0.99          
01E002992787     ,1/5/22 13:15          ,148.8         ,149.2         ,1             
01E002992787     ,1/5/22 13:30          ,145.68        ,146.08        ,1             
01E002992787     ,1/5/22 13:45          ,146.24        ,146.72        ,1             
01E002992787     ,1/5/22 14:00          ,131.28        ,131.68        ,1             
01E002992787     ,1/5/22 14:15          ,70.16         ,71.04         ,0.99          
01E002992787     ,1/5/22 14:30          ,73.44         ,74.64         ,0.98          
01E002992787     ,1/5/22 14:45          ,72.48         ,73.6          ,0.98          
01E002992787     ,1/5/22 15:00          ,66.64         ,67.2          ,0.99          
01E002992787     ,1/5/22 15:15          ,64.08         ,64.4          ,1             
01E002992787     ,1/5/22 15:30          ,66.08         ,66.56         ,0.99          
01E002992787     ,1/5/22 15:45          ,66.88         ,67.52         ,0.99          
01E002992787     ,1/5/22 16:00          ,69.84         ,70.8          ,0.99          
01E002992787     ,1/5/22 16:15          ,66.72         ,67.52         ,0.99          
01E002992787     ,1/5/22 16:30          ,70.4          ,70.96         ,0.99          
01E002992787     ,1/5/22 16:45          ,69.76         ,70.56         ,0.99          
01E002992787     ,1/5/22 17:00          ,87.92         ,88.48         ,0.99          
01E002992787     ,1/5/22 17:15          ,147.36        ,147.76        ,1             
01E002992787     ,1/5/22 17:30          ,147.68        ,148.16        ,1             
01E002992787     ,1/5/22 17:45          ,80.24         ,80.48         ,1             
01E002992787     ,1/5/22 18:00          ,70.88         ,71.28         ,0.99          
01E002992787     ,1/5/22 18:15          ,68.08         ,68.24         ,1             
01E002992787     ,1/5/22 18:30          ,70.08         ,70.48         ,0.99          
01E002992787     ,1/5/22 18:45          ,68.8          ,69.2          ,0.99          
01E002992787     ,1/5/22 19:00          ,66.24         ,66.4          ,1             
01E002992787     ,1/5/22 19:15          ,82.32         ,82.72         ,1             
01E002992787     ,1/5/22 19:30          ,142.88        ,143.04        ,1             
01E002992787     ,1/5/22 19:45          ,145.52        ,145.76        ,1             
01E002992787     ,1/5/22 20:00          ,143.68        ,143.92        ,1             
01E002992787     ,1/5/22 20:15          ,74.56         ,75.04         ,0.99          
01E002992787     ,1/5/22 20:30          ,76.64         ,77.44         ,0.99          
01E002992787     ,1/5/22 20:45          ,74            ,74.8          ,0.99          
01E002992787     ,1/5/22 21:00          ,74.08         ,74.72         ,0.99          
01E002992787     ,1/5/22 21:15          ,71.52         ,72.16         ,0.99          
01E002992787     ,1/5/22 21:30          ,68.96         ,69.2          ,1             
01E002992787     ,1/5/22 21:45          ,70.24         ,70.64         ,0.99          
01E002992787     ,1/5/22 22:00          ,136.24        ,136.4         ,1             
01E002992787     ,1/5/22 22:15          ,142.8         ,143.04        ,1             
01E002992787     ,1/5/22 22:30          ,117.2         ,117.44        ,1             
01E002992787     ,1/5/22 22:45          ,65.44         ,65.68         ,1             
01E002992787     ,1/5/22 23:00          ,64.16         ,64.32         ,1             
01E002992787     ,1/5/22 23:15          ,54.08         ,54.48         ,0.99          
01E002992787     ,1/5/22 23:30          ,54.64         ,55.04         ,0.99          
01E002992787     ,1/5/22 23:45          ,52.48         ,52.88         ,0.99          
01E002992787     ,1/6/22 00:00          ,50.64         ,50.88         ,1             
01E002992787     ,1/6/22 00:15          ,54.24         ,54.72         ,0.99          
01E002992787     ,1/6/22 00:30          ,52            ,52.4          ,0.99          
01E002992787     ,1/6/22 00:45          ,55.6          ,56.48         ,0.98          
01E002992787     ,1/6/22 01:00          ,107.92        ,108.24        ,1             
01E002992787     ,1/6/22 01:15          ,132           ,132.16        ,1             
01E002992787     ,1/6/22 01:30          ,130.64        ,130.96        ,1             
01E002992787     ,1/6/22 01:45          ,73.76         ,74.32         ,0.99          
01E002992787     ,1/6/22 02:00          ,54            ,54.72         ,0.99          
01E002992787     ,1/6/22 02:15          ,52.56         ,52.88         ,0.99          
01E002992787     ,1/6/22 02:30          ,57.92         ,58.48         ,0.99          
01E002992787     ,1/6/22 02:45          ,57.12         ,57.84         ,0.99          
01E002992787     ,1/6/22 03:00          ,126.96        ,127.44        ,1             
01E002992787     ,1/6/22 03:15          ,130.56        ,130.72        ,1             
01E002992787     ,1/6/22 03:30          ,127.36        ,127.44        ,1             
01E002992787     ,1/6/22 03:45          ,79.68         ,80.32         ,0.99          
01E002992787     ,1/6/22 04:00          ,55.76         ,56.24         ,0.99          
01E002992787     ,1/6/22 04:15          ,57.6          ,58.32         ,0.99          
01E002992787     ,1/6/22 04:30          ,56            ,56.56         ,0.99          
01E002992787     ,1/6/22 04:45          ,100           ,100.48        ,1             
01E002992787     ,1/6/22 05:00          ,136.96        ,137.6         ,1             
01E002992787     ,1/6/22 05:15          ,145.04        ,146.08        ,0.99          
01E002992787     ,1/6/22 05:30          ,145.36        ,146.16        ,0.99          
01E002992787     ,1/6/22 05:45          ,141.04        ,141.6         ,1             
01E002992787     ,1/6/22 06:00          ,147.04        ,147.92        ,0.99          
01E002992787     ,1/6/22 06:15          ,147.44        ,148.48        ,0.99          
01E002992787     ,1/6/22 06:30          ,155.52        ,156           ,1             
01E002992787     ,1/6/22 06:45          ,155.36        ,156           ,1             
01E002992787     ,1/6/22 07:00          ,156.96        ,157.52        ,1             
01E002992787     ,1/6/22 07:15          ,153.44        ,154.08        ,1             
01E002992787     ,1/6/22 07:30          ,150.64        ,151.2         ,1             
01E002992787     ,1/6/22 07:45          ,5.28          ,5.28          ,1             
01E002992787     ,1/6/22 08:00          ,22.48         ,22.64         ,0.99          
01E002992787     ,1/6/22 08:15          ,34            ,34.08         ,1             
01E002992787     ,1/6/22 08:30          ,31.04         ,31.12         ,1             
01E002992787     ,1/6/22 08:45          ,31.12         ,31.2          ,1             
01E002992787     ,1/6/22 09:00          ,31.2          ,31.28         ,1             
01E002992787     ,1/6/22 09:15          ,29.44         ,29.52         ,1             
